scenario,seed,fold,model,selected_threshold,train_seconds_including_inner_cv,predict_seconds,policy,ap,roc_auc,brier,log_loss,f1,precision,recall,mcc,tn,fp,fn,tp,fnr,fpr,rows,positives,unique_scores,recall_at_1pct,precision_at_1pct,lift_at_1pct,recall_at_3pct,precision_at_3pct,lift_at_3pct,recall_at_5pct,precision_at_5pct,lift_at_5pct,recall_at_10pct,precision_at_10pct,lift_at_10pct,recall_at_20pct,precision_at_20pct,lift_at_20pct
rg3,2026,1,dummy_prior,0.5,0.0002689120001377887,9.342899966213736e-05,fixed_0.5,0.02284263959390863,0.5,0.022327295215027448,0.10906065265052664,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,1,dummy_prior,0.5,0.0002689120001377887,9.342899966213736e-05,inner_f1,0.02284263959390863,0.5,0.022327295215027448,0.10906065265052664,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,1,logistic,0.018071994253499677,0.0107291270001042,0.0004446760003702366,fixed_0.5,0.03384552619964547,0.4515151515151515,0.022577716673775568,0.1175981421325374,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,197,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,1,logistic,0.018071994253499677,0.0107291270001042,0.0004446760003702366,inner_f1,0.03384552619964547,0.4515151515151515,0.022577716673775568,0.1175981421325374,0.03773584905660377,0.02,0.3333333333333333,-0.014918223851426542,238,147,6,3,0.6666666666666666,0.38181818181818183,394,9,197,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,1,logistic_balanced,0.6581148195479544,0.014906431000326847,0.0005687749999196967,fixed_0.5,0.02687484982542558,0.4272727272727272,0.19827601450813376,0.5824761021200042,0.03305785123966942,0.017857142857142856,0.2222222222222222,-0.021029913959953718,275,110,7,2,0.7777777777777778,0.2857142857142857,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,1,logistic_balanced,0.6581148195479544,0.014906431000326847,0.0005687749999196967,inner_f1,0.02687484982542558,0.4272727272727272,0.19827601450813376,0.5824761021200042,0.05970149253731343,0.034482758620689655,0.2222222222222222,0.03237027445858814,329,56,7,2,0.7777777777777778,0.14545454545454545,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,1,xgboost,0.01481789443641901,0.039196432000153436,0.0008000180000635737,fixed_0.5,0.026328472748825195,0.4642135642135642,0.022476924028332956,0.11269193967264314,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,1,xgboost,0.01481789443641901,0.039196432000153436,0.0008000180000635737,inner_f1,0.026328472748825195,0.4642135642135642,0.022476924028332956,0.11269193967264314,0.039525691699604744,0.020491803278688523,0.5555555555555556,-0.02006856303822856,146,239,4,5,0.4444444444444444,0.6207792207792208,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,1,xgboost_balanced,0.544589102268219,0.04552254200007155,0.0010907269997915137,fixed_0.5,0.04285260044402568,0.607936507936508,0.048646213771610755,0.19383309973455118,0.09523809523809523,0.08333333333333333,0.1111111111111111,0.07176159933596753,374,11,8,1,0.8888888888888888,0.02857142857142857,394,9,197,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.3333333333333333,0.0379746835443038,1.6624472573839664
rg3,2026,1,xgboost_balanced,0.544589102268219,0.04552254200007155,0.0010907269997915137,inner_f1,0.04285260044402568,0.607936507936508,0.048646213771610755,0.19383309973455118,0.0,0.0,0.0,-0.022011124543298285,377,8,9,0,1.0,0.02077922077922078,394,9,197,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.3333333333333333,0.0379746835443038,1.6624472573839664
rg3,2026,2,dummy_prior,0.5,0.00020185199991828995,7.486000004064408e-05,fixed_0.5,0.02284263959390863,0.5,0.022327295215027444,0.10906065265052664,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,2,dummy_prior,0.5,0.00020185199991828995,7.486000004064408e-05,inner_f1,0.02284263959390863,0.5,0.022327295215027444,0.10906065265052664,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,2,logistic,0.04275435937611265,0.010113268999702996,0.00044326800025373814,fixed_0.5,0.044625237396759256,0.35974025974025975,0.022808309662312353,0.12982977519217986,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,197,0.1111111111111111,0.25,10.944444444444445,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,2,logistic,0.04275435937611265,0.010113268999702996,0.00044326800025373814,inner_f1,0.044625237396759256,0.35974025974025975,0.022808309662312353,0.12982977519217986,0.0392156862745098,0.023809523809523808,0.1111111111111111,0.002235488222919144,344,41,8,1,0.8888888888888888,0.10649350649350649,394,9,197,0.1111111111111111,0.25,10.944444444444445,0.1111111111111111,0.08333333333333333,3.648148148148148,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,2,logistic_balanced,0.7789642411411245,0.014483004999874538,0.000576271999761957,fixed_0.5,0.02279822922003059,0.3643578643578643,0.18507796295654988,0.562205769597882,0.020618556701030927,0.011363636363636364,0.1111111111111111,-0.04120305360516838,298,87,8,1,0.8888888888888888,0.22597402597402597,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,2,logistic_balanced,0.7789642411411245,0.014483004999874538,0.000576271999761957,inner_f1,0.02279822922003059,0.3643578643578643,0.18507796295654988,0.562205769597882,0.0425531914893617,0.02631578947368421,0.1111111111111111,0.007595125017877947,348,37,8,1,0.8888888888888888,0.09610389610389611,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,2.188888888888889,0.1111111111111111,0.025,1.0944444444444446,0.1111111111111111,0.012658227848101266,0.5541490857946554
rg3,2026,2,xgboost,0.022774050012230873,0.04301793800004816,0.0007688830000915914,fixed_0.5,0.02469482506683768,0.42265512265512256,0.02250054586175444,0.1134226470947941,0.0,0.0,0.0,0.0,385,0,9,0,1.0,0.0,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,2,xgboost,0.022774050012230873,0.04301793800004816,0.0007688830000915914,inner_f1,0.02469482506683768,0.42265512265512256,0.02250054586175444,0.1134226470947941,0.04878048780487805,0.02631578947368421,0.3333333333333333,0.014833428328287617,274,111,6,3,0.6666666666666666,0.2883116883116883,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,2,xgboost_balanced,0.2120208889245987,0.04649052600007053,0.0008640990004096238,fixed_0.5,0.023669949015830992,0.4226551226551226,0.042869301542762785,0.19426477810188958,0.0,0.0,0.0,-0.015484193222775274,381,4,9,0,1.0,0.01038961038961039,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
rg3,2026,2,xgboost_balanced,0.2120208889245987,0.04649052600007053,0.0008640990004096238,inner_f1,0.023669949015830992,0.4226551226551226,0.042869301542762785,0.19426477810188958,0.056338028169014086,0.03225806451612903,0.2222222222222222,0.027233993529478983,325,60,7,2,0.7777777777777778,0.15584415584415584,394,9,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.025,1.0944444444444446,0.2222222222222222,0.02531645569620253,1.1082981715893108
pooled,42,0,dummy_prior,0.5,0.0005574110000452492,0.0001405769999109907,fixed_0.5,0.01756587202007528,0.5,0.01725731264479409,0.08840838973464826,0.0,0.0,0.0,0.0,783,0,14,0,1.0,0.0,797,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.025,1.4232142857142858,0.07142857142857142,0.0125,0.7116071428571429,0.21428571428571427,0.01875,1.0674107142857143
pooled,42,0,dummy_prior,0.5,0.0005574110000452492,0.0001405769999109907,inner_f1,0.01756587202007528,0.5,0.01725731264479409,0.08840838973464826,0.0,0.0,0.0,0.0,783,0,14,0,1.0,0.0,797,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.025,1.4232142857142858,0.07142857142857142,0.0125,0.7116071428571429,0.21428571428571427,0.01875,1.0674107142857143
pooled,42,0,logistic,0.8030014167219699,0.016217625999615848,0.0005442579999908048,fixed_0.5,0.1983675512484464,0.752964787447546,0.014807204724878831,0.07525089322650708,0.25,1.0,0.14285714285714285,0.375101064548392,783,0,12,2,0.8571428571428571,0.0,797,14,400,0.14285714285714285,0.25,14.232142857142858,0.21428571428571427,0.125,7.116071428571429,0.2857142857142857,0.1,5.692857142857143,0.35714285714285715,0.0625,3.5580357142857144,0.42857142857142855,0.0375,2.1348214285714286
pooled,42,0,logistic,0.8030014167219699,0.016217625999615848,0.0005442579999908048,inner_f1,0.1983675512484464,0.752964787447546,0.014807204724878831,0.07525089322650708,0.25,1.0,0.14285714285714285,0.375101064548392,783,0,12,2,0.8571428571428571,0.0,797,14,400,0.14285714285714285,0.25,14.232142857142858,0.21428571428571427,0.125,7.116071428571429,0.2857142857142857,0.1,5.692857142857143,0.35714285714285715,0.0625,3.5580357142857144,0.42857142857142855,0.0375,2.1348214285714286
pooled,42,0,logistic_balanced,0.9335548739602088,0.01803697800005466,0.000580107000132557,fixed_0.5,0.1700326863514322,0.6957671957671958,0.16796168615859552,0.48458322072926086,0.0611353711790393,0.03255813953488372,0.5,0.06936469533757163,575,208,7,7,0.5,0.2656449553001277,797,14,400,0.14285714285714285,0.25,14.232142857142858,0.14285714285714285,0.08333333333333333,4.744047619047619,0.14285714285714285,0.05,2.8464285714285715,0.14285714285714285,0.025,1.4232142857142858,0.35714285714285715,0.03125,1.7790178571428572
pooled,42,0,logistic_balanced,0.9335548739602088,0.01803697800005466,0.000580107000132557,inner_f1,0.1700326863514322,0.6957671957671958,0.16796168615859552,0.48458322072926086,0.2222222222222222,0.5,0.14285714285714285,0.2608223762475765,781,2,12,2,0.8571428571428571,0.002554278416347382,797,14,400,0.14285714285714285,0.25,14.232142857142858,0.14285714285714285,0.08333333333333333,4.744047619047619,0.14285714285714285,0.05,2.8464285714285715,0.14285714285714285,0.025,1.4232142857142858,0.35714285714285715,0.03125,1.7790178571428572
pooled,42,0,xgboost,0.061626240611076355,0.05115351499989629,0.0009316030000263709,fixed_0.5,0.20990591825090035,0.734263820470717,0.016483142991250598,0.0790748205611145,0.0,0.0,0.0,0.0,783,0,14,0,1.0,0.0,797,14,399,0.21428571428571427,0.375,21.34821428571429,0.21428571428571427,0.125,7.116071428571429,0.21428571428571427,0.075,4.269642857142857,0.35714285714285715,0.0625,3.5580357142857144,0.35714285714285715,0.03125,1.7790178571428572
pooled,42,0,xgboost,0.061626240611076355,0.05115351499989629,0.0009316030000263709,inner_f1,0.20990591825090035,0.734263820470717,0.016483142991250598,0.0790748205611145,0.17647058823529413,0.15,0.21428571428571427,0.16174014466014786,766,17,11,3,0.7857142857142857,0.021711366538952746,797,14,399,0.21428571428571427,0.375,21.34821428571429,0.21428571428571427,0.125,7.116071428571429,0.21428571428571427,0.075,4.269642857142857,0.35714285714285715,0.0625,3.5580357142857144,0.35714285714285715,0.03125,1.7790178571428572
pooled,42,0,xgboost_balanced,0.5282973647117615,0.060992075000285695,0.0016835960000207706,fixed_0.5,0.17223497118704695,0.7149242838898011,0.05109928597527049,0.1835455341880861,0.06896551724137931,0.045454545454545456,0.14285714285714285,0.05131804811209197,741,42,12,2,0.8571428571428571,0.05363984674329502,797,14,399,0.14285714285714285,0.25,14.232142857142858,0.14285714285714285,0.08333333333333333,4.744047619047619,0.14285714285714285,0.05,2.8464285714285715,0.21428571428571427,0.0375,2.1348214285714286,0.42857142857142855,0.0375,2.1348214285714286
pooled,42,0,xgboost_balanced,0.5282973647117615,0.060992075000285695,0.0016835960000207706,inner_f1,0.17223497118704695,0.7149242838898011,0.05109928597527049,0.1835455341880861,0.08333333333333333,0.058823529411764705,0.14285714285714285,0.06629719853624792,751,32,12,2,0.8571428571428571,0.04086845466155811,797,14,399,0.14285714285714285,0.25,14.232142857142858,0.14285714285714285,0.08333333333333333,4.744047619047619,0.14285714285714285,0.05,2.8464285714285715,0.21428571428571427,0.0375,2.1348214285714286,0.42857142857142855,0.0375,2.1348214285714286
pooled,42,1,dummy_prior,0.5,0.0003344879996802774,0.00010933200019280775,fixed_0.5,0.016290726817042606,0.5,0.016028915263365025,0.0833325880483163,0.0,0.0,0.0,0.0,785,0,13,0,1.0,0.0,798,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0125,0.7673076923076924
pooled,42,1,dummy_prior,0.5,0.0003344879996802774,0.00010933200019280775,inner_f1,0.016290726817042606,0.5,0.016028915263365025,0.0833325880483163,0.0,0.0,0.0,0.0,785,0,13,0,1.0,0.0,798,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0125,0.7673076923076924
pooled,42,1,logistic,0.8991321277088847,0.012758320000102685,0.0005096559998492012,fixed_0.5,0.20467433930668755,0.7355707986281235,0.014417792877745072,0.07464901372225574,0.26666666666666666,1.0,0.15384615384615385,0.38951269447519304,785,0,11,2,0.8461538461538461,0.0,798,13,400,0.15384615384615385,0.25,15.346153846153847,0.23076923076923078,0.125,7.673076923076923,0.38461538461538464,0.125,7.673076923076923,0.38461538461538464,0.0625,3.8365384615384617,0.5384615384615384,0.04375,2.685576923076923
pooled,42,1,logistic,0.8991321277088847,0.012758320000102685,0.0005096559998492012,inner_f1,0.20467433930668755,0.7355707986281235,0.014417792877745072,0.07464901372225574,0.26666666666666666,1.0,0.15384615384615385,0.38951269447519304,785,0,11,2,0.8461538461538461,0.0,798,13,400,0.15384615384615385,0.25,15.346153846153847,0.23076923076923078,0.125,7.673076923076923,0.38461538461538464,0.125,7.673076923076923,0.38461538461538464,0.0625,3.8365384615384617,0.5384615384615384,0.04375,2.685576923076923
pooled,42,1,logistic_balanced,0.9661176047428939,0.019516563000252063,0.0007579729999633855,fixed_0.5,0.18902097896220024,0.7424301812836845,0.17721609443168804,0.5360583227049328,0.059574468085106386,0.03153153153153153,0.5384615384615384,0.07474282881388639,570,215,6,7,0.46153846153846156,0.27388535031847133,798,13,401,0.15384615384615385,0.25,15.346153846153847,0.15384615384615385,0.08333333333333333,5.115384615384615,0.23076923076923078,0.075,4.603846153846154,0.3076923076923077,0.05,3.0692307692307694,0.38461538461538464,0.03125,1.9182692307692308
pooled,42,1,logistic_balanced,0.9661176047428939,0.019516563000252063,0.0007579729999633855,inner_f1,0.18902097896220024,0.7424301812836845,0.17721609443168804,0.5360583227049328,0.14814814814814814,0.14285714285714285,0.15384615384615385,0.1336044291447187,773,12,11,2,0.8461538461538461,0.015286624203821656,798,13,401,0.15384615384615385,0.25,15.346153846153847,0.15384615384615385,0.08333333333333333,5.115384615384615,0.23076923076923078,0.075,4.603846153846154,0.3076923076923077,0.05,3.0692307692307694,0.38461538461538464,0.03125,1.9182692307692308
pooled,42,1,xgboost,0.092488594353199,0.04904677299964533,0.0009005649999380694,fixed_0.5,0.19969841559520454,0.7471337579617835,0.015377762977552183,0.0739163284792996,0.0,0.0,0.0,0.0,785,0,13,0,1.0,0.0,798,13,399,0.15384615384615385,0.25,15.346153846153847,0.23076923076923078,0.125,7.673076923076923,0.3076923076923077,0.1,6.138461538461539,0.3076923076923077,0.05,3.0692307692307694,0.46153846153846156,0.0375,2.301923076923077
pooled,42,1,xgboost,0.092488594353199,0.04904677299964533,0.0009005649999380694,inner_f1,0.19969841559520454,0.7471337579617835,0.015377762977552183,0.0739163284792996,0.14814814814814814,0.14285714285714285,0.15384615384615385,0.1336044291447187,773,12,11,2,0.8461538461538461,0.015286624203821656,798,13,399,0.15384615384615385,0.25,15.346153846153847,0.23076923076923078,0.125,7.673076923076923,0.3076923076923077,0.1,6.138461538461539,0.3076923076923077,0.05,3.0692307692307694,0.46153846153846156,0.0375,2.301923076923077
pooled,42,1,xgboost_balanced,0.7557185888290405,0.056493961999876774,0.0009676150002633221,fixed_0.5,0.12579763651528886,0.806124448799608,0.0527421400693903,0.18911776743226874,0.15873015873015872,0.1,0.38461538461538464,0.17096379956303587,740,45,8,5,0.6153846153846154,0.05732484076433121,798,13,399,0.23076923076923078,0.375,23.01923076923077,0.23076923076923078,0.125,7.673076923076923,0.38461538461538464,0.125,7.673076923076923,0.38461538461538464,0.0625,3.8365384615384617,0.46153846153846156,0.0375,2.301923076923077
pooled,42,1,xgboost_balanced,0.7557185888290405,0.056493961999876774,0.0009676150002633221,inner_f1,0.12579763651528886,0.806124448799608,0.0527421400693903,0.18911776743226874,0.24,0.25,0.23076923076923078,0.22811386430125832,776,9,10,3,0.7692307692307693,0.011464968152866241,798,13,399,0.23076923076923078,0.375,23.01923076923077,0.23076923076923078,0.125,7.673076923076923,0.38461538461538464,0.125,7.673076923076923,0.38461538461538464,0.0625,3.8365384615384617,0.46153846153846156,0.0375,2.301923076923077
pooled,42,2,dummy_prior,0.5,0.0003200460000698513,9.717800003272714e-05,fixed_0.5,0.018796992481203006,0.5,0.018447159062739735,0.09342092210757724,0.0,0.0,0.0,0.0,783,0,15,0,1.0,0.0,798,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.025,1.33,0.06666666666666667,0.0125,0.665,0.06666666666666667,0.00625,0.3325
pooled,42,2,dummy_prior,0.5,0.0003200460000698513,9.717800003272714e-05,inner_f1,0.018796992481203006,0.5,0.018447159062739735,0.09342092210757724,0.0,0.0,0.0,0.0,783,0,15,0,1.0,0.0,798,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.025,1.33,0.06666666666666667,0.0125,0.665,0.06666666666666667,0.00625,0.3325
pooled,42,2,logistic,0.8186521261753618,0.012096509999992122,0.0005148669997652178,fixed_0.5,0.18643650179998417,0.7126862494678586,0.01618798019663985,0.08449611235507716,0.23529411764705882,1.0,0.13333333333333333,0.362154357828913,783,0,13,2,0.8666666666666667,0.0,798,15,400,0.13333333333333333,0.25,13.3,0.26666666666666666,0.16666666666666666,8.866666666666667,0.26666666666666666,0.1,5.32,0.3333333333333333,0.0625,3.325,0.3333333333333333,0.03125,1.6625
pooled,42,2,logistic,0.8186521261753618,0.012096509999992122,0.0005148669997652178,inner_f1,0.18643650179998417,0.7126862494678586,0.01618798019663985,0.08449611235507716,0.23529411764705882,1.0,0.13333333333333333,0.362154357828913,783,0,13,2,0.8666666666666667,0.0,798,15,400,0.13333333333333333,0.25,13.3,0.26666666666666666,0.16666666666666666,8.866666666666667,0.26666666666666666,0.1,5.32,0.3333333333333333,0.0625,3.325,0.3333333333333333,0.03125,1.6625
pooled,42,2,logistic_balanced,0.9980715128666957,0.018025278999630245,0.0005233820002104039,fixed_0.5,0.1822982937208007,0.7525329927628779,0.16418274156759827,0.521466420690898,0.07804878048780488,0.042105263157894736,0.5333333333333333,0.09594259139147679,601,182,7,8,0.4666666666666667,0.23243933588761176,798,15,400,0.13333333333333333,0.25,13.3,0.13333333333333333,0.08333333333333333,4.433333333333334,0.26666666666666666,0.1,5.32,0.3333333333333333,0.0625,3.325,0.5333333333333333,0.05,2.66
pooled,42,2,logistic_balanced,0.9980715128666957,0.018025278999630245,0.0005233820002104039,inner_f1,0.1822982937208007,0.7525329927628779,0.16418274156759827,0.521466420690898,0.23529411764705882,1.0,0.13333333333333333,0.362154357828913,783,0,13,2,0.8666666666666667,0.0,798,15,400,0.13333333333333333,0.25,13.3,0.13333333333333333,0.08333333333333333,4.433333333333334,0.26666666666666666,0.1,5.32,0.3333333333333333,0.0625,3.325,0.5333333333333333,0.05,2.66
pooled,42,2,xgboost,0.08484545350074768,0.05228088100011519,0.001455548999729217,fixed_0.5,0.24129730669237645,0.7312473392933163,0.017184741128004402,0.08250522547109825,0.0,0.0,0.0,0.0,783,0,15,0,1.0,0.0,798,15,399,0.2,0.375,19.950000000000003,0.3333333333333333,0.20833333333333334,11.083333333333334,0.4,0.15,7.98,0.4666666666666667,0.0875,4.655,0.4666666666666667,0.04375,2.3275
pooled,42,2,xgboost,0.08484545350074768,0.05228088100011519,0.001455548999729217,inner_f1,0.24129730669237645,0.7312473392933163,0.017184741128004402,0.08250522547109825,0.25806451612903225,0.25,0.26666666666666666,0.24351542432413598,771,12,11,4,0.7333333333333333,0.01532567049808429,798,15,399,0.2,0.375,19.950000000000003,0.3333333333333333,0.20833333333333334,11.083333333333334,0.4,0.15,7.98,0.4666666666666667,0.0875,4.655,0.4666666666666667,0.04375,2.3275
pooled,42,2,xgboost_balanced,0.8912214636802673,0.06007551900029284,0.001106296000216389,fixed_0.5,0.21793222109763138,0.7615581098339719,0.050344064549605105,0.1777036579549716,0.18461538461538463,0.12,0.4,0.1926655217682144,739,44,9,6,0.6,0.0561941251596424,798,15,399,0.2,0.375,19.950000000000003,0.2,0.125,6.65,0.26666666666666666,0.1,5.32,0.4,0.075,3.99,0.6,0.05625,2.9925
pooled,42,2,xgboost_balanced,0.8912214636802673,0.06007551900029284,0.001106296000216389,inner_f1,0.21793222109763138,0.7615581098339719,0.050344064549605105,0.1777036579549716,0.21052631578947367,0.5,0.13333333333333333,0.2514921642421835,781,2,13,2,0.8666666666666667,0.002554278416347382,798,15,399,0.2,0.375,19.950000000000003,0.2,0.125,6.65,0.26666666666666666,0.1,5.32,0.4,0.075,3.99,0.6,0.05625,2.9925
pooled,1729,0,dummy_prior,0.5,0.00032766300000730553,0.00010022100013884483,fixed_0.5,0.012547051442910916,0.5,0.012445919060504126,0.06905267771134249,0.0,0.0,0.0,0.0,787,0,10,0,1.0,0.0,797,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625,0.49812500000000004
pooled,1729,0,dummy_prior,0.5,0.00032766300000730553,0.00010022100013884483,inner_f1,0.012547051442910916,0.5,0.012445919060504126,0.06905267771134249,0.0,0.0,0.0,0.0,787,0,10,0,1.0,0.0,797,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625,0.49812500000000004
pooled,1729,0,logistic,0.8385501839322458,0.013532745999782492,0.0006251310001061938,fixed_0.5,0.24356942933558154,0.6476493011435832,0.010290248609122978,0.06252419676559394,0.3333333333333333,1.0,0.2,0.4449577748322281,787,0,8,2,0.8,0.0,797,10,399,0.2,0.25,19.925,0.3,0.125,9.9625,0.3,0.075,5.9775,0.3,0.0375,2.98875,0.3,0.01875,1.494375
pooled,1729,0,logistic,0.8385501839322458,0.013532745999782492,0.0006251310001061938,inner_f1,0.24356942933558154,0.6476493011435832,0.010290248609122978,0.06252419676559394,0.3333333333333333,1.0,0.2,0.4449577748322281,787,0,8,2,0.8,0.0,797,10,399,0.2,0.25,19.925,0.3,0.125,9.9625,0.3,0.075,5.9775,0.3,0.0375,2.98875,0.3,0.01875,1.494375
pooled,1729,0,logistic_balanced,0.8803793480493634,0.017663121999703435,0.0005383429997891653,fixed_0.5,0.22310079262696805,0.6853875476493012,0.14948494807038226,0.4478802854304755,0.05181347150259067,0.0273224043715847,0.5,0.07246865114284928,609,178,5,5,0.5,0.22617534942820838,797,10,400,0.2,0.25,19.925,0.2,0.08333333333333333,6.641666666666666,0.2,0.05,3.9850000000000003,0.3,0.0375,2.98875,0.5,0.03125,2.490625
pooled,1729,0,logistic_balanced,0.8803793480493634,0.017663121999703435,0.0005383429997891653,inner_f1,0.22310079262696805,0.6853875476493012,0.14948494807038226,0.4478802854304755,0.14285714285714285,0.1111111111111111,0.2,0.13460371980838817,771,16,8,2,0.8,0.020330368487928845,797,10,400,0.2,0.25,19.925,0.2,0.08333333333333333,6.641666666666666,0.2,0.05,3.9850000000000003,0.3,0.0375,2.98875,0.5,0.03125,2.490625
pooled,1729,0,xgboost,0.06362154334783554,0.06490015000008498,0.0009209760000885581,fixed_0.5,0.22127432335688876,0.6500635324015247,0.011992649816807739,0.06489170606857075,0.0,0.0,0.0,0.0,787,0,10,0,1.0,0.0,797,10,399,0.2,0.25,19.925,0.2,0.08333333333333333,6.641666666666666,0.2,0.05,3.9850000000000003,0.3,0.0375,2.98875,0.5,0.03125,2.490625
pooled,1729,0,xgboost,0.06362154334783554,0.06490015000008498,0.0009209760000885581,inner_f1,0.22127432335688876,0.6500635324015247,0.011992649816807739,0.06489170606857075,0.08888888888888889,0.05714285714285714,0.2,0.08586605421844677,754,33,8,2,0.8,0.04193138500635324,797,10,399,0.2,0.25,19.925,0.2,0.08333333333333333,6.641666666666666,0.2,0.05,3.9850000000000003,0.3,0.0375,2.98875,0.5,0.03125,2.490625
pooled,1729,0,xgboost_balanced,0.6897432804107666,0.057150897000155965,0.0010434720002194808,fixed_0.5,0.08642555098867025,0.6348157560355783,0.039167049489385694,0.15143904809521444,0.09090909090909091,0.058823529411764705,0.2,0.08776239022459244,755,32,8,2,0.8,0.04066073697585769,797,10,399,0.2,0.25,19.925,0.2,0.08333333333333333,6.641666666666666,0.2,0.05,3.9850000000000003,0.3,0.0375,2.98875,0.5,0.03125,2.490625
