scenario,seed,model,product_group,policy,ap,roc_auc,brier,log_loss,f1,precision,recall,mcc,tn,fp,fn,tp,fnr,fpr,rows,positives,unique_scores,recall_at_1pct,precision_at_1pct,lift_at_1pct,recall_at_3pct,precision_at_3pct,lift_at_3pct,recall_at_5pct,precision_at_5pct,lift_at_5pct,recall_at_10pct,precision_at_10pct,lift_at_10pct,recall_at_20pct,precision_at_20pct,lift_at_20pct
cn7,2026,logistic_balanced,all,fixed_0.5,0.45902955408498763,0.9376539560547837,0.037328342334329995,0.1284107259163122,0.27586206896551724,0.17142857142857143,0.7058823529411765,0.3313618223671215,1136,58,5,12,0.29411764705882354,0.048576214405360134,1211,17,612,0.4117647058823529,0.5384615384615384,38.35746606334841,0.47058823529411764,0.21621621621621623,15.402225755166933,0.6470588235294118,0.18032786885245902,12.845708775313405,0.8235294117647058,0.11475409836065574,8.174541947926711,0.9411764705882353,0.06584362139917696,4.690389736141371
cn7,2026,logistic_balanced,all,inner_f1,0.45902955408498763,0.9376539560547837,0.037328342334329995,0.1284107259163122,0.34782608695652173,0.6666666666666666,0.23529411764705882,0.3914405175019629,1192,2,13,4,0.7647058823529411,0.0016750418760469012,1211,17,612,0.4117647058823529,0.5384615384615384,38.35746606334841,0.47058823529411764,0.21621621621621623,15.402225755166933,0.6470588235294118,0.18032786885245902,12.845708775313405,0.8235294117647058,0.11475409836065574,8.174541947926711,0.9411764705882353,0.06584362139917696,4.690389736141371
cn7,2026,xgboost,all,fixed_0.5,0.09246466133769511,0.9159769435412355,0.013290285501977292,0.05805307576067836,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,425,0.058823529411764705,0.07692307692307693,5.479638009049774,0.23529411764705882,0.10810810810810811,7.7011128775834665,0.29411764705882354,0.08196721311475409,5.838958534233365,0.7058823529411765,0.09836065573770492,7.006750241080038,0.8823529411764706,0.06172839506172839,4.397240377632534
cn7,2026,xgboost,all,inner_f1,0.09246466133769511,0.9159769435412355,0.013290285501977292,0.05805307576067836,0.14213197969543148,0.07777777777777778,0.8235294117647058,0.22637845169574763,1028,166,3,14,0.17647058823529413,0.1390284757118928,1211,17,425,0.058823529411764705,0.07692307692307693,5.479638009049774,0.23529411764705882,0.10810810810810811,7.7011128775834665,0.29411764705882354,0.08196721311475409,5.838958534233365,0.7058823529411765,0.09836065573770492,7.006750241080038,0.8823529411764706,0.06172839506172839,4.397240377632534
cn7,2026,xgboost_balanced,all,fixed_0.5,0.4835360539133494,0.9555867573159917,0.02287478371729584,0.0732758445511183,0.26229508196721313,0.18181818181818182,0.47058823529411764,0.276916687844233,1158,36,9,8,0.5294117647058824,0.03015075376884422,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.47058823529411764,0.21621621621621623,15.402225755166933,0.7058823529411765,0.19672131147540983,14.013500482160076,0.8823529411764706,0.12295081967213115,8.758437801350048,0.9411764705882353,0.06584362139917696,4.690389736141371
cn7,2026,xgboost_balanced,all,inner_f1,0.4835360539133494,0.9555867573159917,0.02287478371729584,0.0732758445511183,0.24778761061946902,0.14583333333333334,0.8235294117647058,0.3287121702452798,1112,82,3,14,0.17647058823529413,0.06867671691792294,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.47058823529411764,0.21621621621621623,15.402225755166933,0.7058823529411765,0.19672131147540983,14.013500482160076,0.8823529411764706,0.12295081967213115,8.758437801350048,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,dummy_prior,all,fixed_0.5,0.01695328354376041,0.4838467926515566,0.017244456953670075,0.08838729115040439,0.0,0.0,0.0,0.0,2351,0,42,0,1.0,0.0,2393,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.008333333333333333,0.47480158730158734,0.11904761904761904,0.020833333333333332,1.1870039682539681,0.21428571428571427,0.018789144050104383,1.0705338502833284
pooled,42,dummy_prior,all,inner_f1,0.01695328354376041,0.4838467926515566,0.017244456953670075,0.08838729115040439,0.0,0.0,0.0,0.0,2351,0,42,0,1.0,0.0,2393,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.008333333333333333,0.47480158730158734,0.11904761904761904,0.020833333333333332,1.1870039682539681,0.21428571428571427,0.018789144050104383,1.0705338502833284
pooled,42,dummy_prior,cn7,fixed_0.5,0.012885405619560619,0.45970046309981283,0.013855657986035613,0.07427614510954415,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.01639344262295082,1.1677917068466732,0.11764705882352941,0.01639344262295082,1.1677917068466732,0.17647058823529413,0.012345679012345678,0.8794480755265068
pooled,42,dummy_prior,cn7,inner_f1,0.012885405619560619,0.45970046309981283,0.013855657986035613,0.07427614510954415,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.01639344262295082,1.1677917068466732,0.11764705882352941,0.01639344262295082,1.1677917068466732,0.17647058823529413,0.012345679012345678,0.8794480755265068
pooled,42,dummy_prior,rg3,fixed_0.5,0.021564798508235783,0.500553154710458,0.020716399043183894,0.10284464974218252,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.016666666666666666,0.788,0.12,0.025210084033613446,1.1919327731092437,0.24,0.02531645569620253,1.1969620253164557
pooled,42,dummy_prior,rg3,inner_f1,0.021564798508235783,0.500553154710458,0.020716399043183894,0.10284464974218252,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.016666666666666666,0.788,0.12,0.025210084033613446,1.1919327731092437,0.24,0.02531645569620253,1.1969620253164557
pooled,42,logistic,all,fixed_0.5,0.19327565537404404,0.7298312774705799,0.015137797358582367,0.07813321041004505,0.25,1.0,0.14285714285714285,0.37510347286714535,2351,0,36,6,0.8571428571428571,0.0,2393,42,1200,0.14285714285714285,0.25,14.24404761904762,0.23809523809523808,0.1388888888888889,7.913359788359789,0.2857142857142857,0.1,5.697619047619048,0.3333333333333333,0.058333333333333334,3.3236111111111115,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,logistic,all,inner_f1,0.19327565537404404,0.7298312774705799,0.015137797358582367,0.07813321041004505,0.25,1.0,0.14285714285714285,0.37510347286714535,2351,0,36,6,0.8571428571428571,0.0,2393,42,1200,0.14285714285714285,0.25,14.24404761904762,0.23809523809523808,0.1388888888888889,7.913359788359789,0.2857142857142857,0.1,5.697619047619048,0.3333333333333333,0.058333333333333334,3.3236111111111115,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,logistic,cn7,fixed_0.5,0.4458141947550073,0.9122327322888956,0.009281017707335788,0.04379221408936079,0.5217391304347826,1.0,0.35294117647058826,0.5913707016836909,1194,0,11,6,0.6470588235294118,0.0,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.47058823529411764,0.21621621621621623,15.402225755166933,0.5882352941176471,0.16393442622950818,11.67791706846673,0.7058823529411765,0.09836065573770492,7.006750241080038,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,logistic,cn7,inner_f1,0.4458141947550073,0.9122327322888956,0.009281017707335788,0.04379221408936079,0.5217391304347826,1.0,0.35294117647058826,0.5913707016836909,1194,0,11,6,0.6470588235294118,0.0,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.47058823529411764,0.21621621621621623,15.402225755166933,0.5882352941176471,0.16393442622950818,11.67791706846673,0.7058823529411765,0.09836065573770492,7.006750241080038,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,logistic,rg3,fixed_0.5,0.026378910720359666,0.46528954191875543,0.021138271265231774,0.11331675232573762,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,594,0.0,0.0,0.0,0.12,0.08333333333333333,3.94,0.12,0.05,2.3640000000000003,0.12,0.025210084033613446,1.1919327731092437,0.2,0.02109704641350211,0.9974683544303797
pooled,42,logistic,rg3,inner_f1,0.026378910720359666,0.46528954191875543,0.021138271265231774,0.11331675232573762,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,594,0.0,0.0,0.0,0.12,0.08333333333333333,3.94,0.12,0.05,2.3640000000000003,0.12,0.025210084033613446,1.1919327731092437,0.2,0.02109704641350211,0.9974683544303797
pooled,42,logistic_balanced,all,fixed_0.5,0.1472281226495375,0.7299426789005692,0.16978760342491897,0.5140482959260735,0.06576980568011959,0.03508771929824561,0.5238095238095238,0.07957447475681938,1746,605,20,22,0.47619047619047616,0.25733730327520205,2393,42,1201,0.14285714285714285,0.25,14.24404761904762,0.19047619047619047,0.1111111111111111,6.330687830687831,0.23809523809523808,0.08333333333333333,4.748015873015873,0.2857142857142857,0.05,2.848809523809524,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,logistic_balanced,all,inner_f1,0.1472281226495375,0.7299426789005692,0.16978760342491897,0.5140482959260735,0.1935483870967742,0.3,0.14285714285714285,0.197468403691875,2337,14,36,6,0.8571428571428571,0.005954912803062527,2393,42,1201,0.14285714285714285,0.25,14.24404761904762,0.19047619047619047,0.1111111111111111,6.330687830687831,0.23809523809523808,0.08333333333333333,4.748015873015873,0.2857142857142857,0.05,2.848809523809524,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,logistic_balanced,cn7,fixed_0.5,0.386423431953717,0.9161247413538279,0.07516371538753833,0.24882044294401598,0.16455696202531644,0.09219858156028368,0.7647058823529411,0.24116987109859278,1066,128,4,13,0.23529411764705882,0.10720268006700168,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.4117647058823529,0.1891891891891892,13.476947535771066,0.47058823529411764,0.13114754098360656,9.342333654773386,0.7058823529411765,0.09836065573770492,7.006750241080038,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,logistic_balanced,cn7,inner_f1,0.386423431953717,0.9161247413538279,0.07516371538753833,0.24882044294401598,0.41379310344827586,0.5,0.35294117647058826,0.4132385933652887,1188,6,11,6,0.6470588235294118,0.005025125628140704,1211,17,606,0.35294117647058826,0.46153846153846156,32.87782805429865,0.4117647058823529,0.1891891891891892,13.476947535771066,0.47058823529411764,0.13114754098360656,9.342333654773386,0.7058823529411765,0.09836065573770492,7.006750241080038,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,logistic_balanced,rg3,fixed_0.5,0.020962111314784385,0.4603111495246326,0.266733058935298,0.7857834312570985,0.03522504892367906,0.018518518518518517,0.36,-0.015285947122034597,680,477,16,9,0.64,0.41227312013828865,1182,25,595,0.0,0.0,0.0,0.04,0.027777777777777776,1.3133333333333332,0.08,0.03333333333333333,1.576,0.08,0.01680672268907563,0.7946218487394958,0.12,0.012658227848101266,0.5984810126582278
pooled,42,logistic_balanced,rg3,inner_f1,0.020962111314784385,0.4603111495246326,0.266733058935298,0.7857834312570985,0.0,0.0,0.0,-0.012134287202379811,1149,8,25,0,1.0,0.006914433880726016,1182,25,595,0.0,0.0,0.0,0.04,0.027777777777777776,1.3133333333333332,0.08,0.03333333333333333,1.576,0.08,0.01680672268907563,0.7946218487394958,0.12,0.012658227848101266,0.5984810126582278
pooled,42,xgboost,all,fixed_0.5,0.21003784368494524,0.7365052358672095,0.0163484927874053,0.07849854983174256,0.0,0.0,0.0,0.0,2351,0,42,0,1.0,0.0,2393,42,1196,0.16666666666666666,0.2916666666666667,16.618055555555557,0.2619047619047619,0.1527777777777778,8.704695767195767,0.3333333333333333,0.11666666666666667,6.647222222222223,0.35714285714285715,0.0625,3.561011904761905,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,xgboost,all,inner_f1,0.21003784368494524,0.7365052358672095,0.0163484927874053,0.07849854983174256,0.1956521739130435,0.18,0.21428571428571427,0.18072037889085887,2310,41,33,9,0.7857142857142857,0.017439387494683115,2393,42,1196,0.16666666666666666,0.2916666666666667,16.618055555555557,0.2619047619047619,0.1527777777777778,8.704695767195767,0.3333333333333333,0.11666666666666667,6.647222222222223,0.35714285714285715,0.0625,3.561011904761905,0.42857142857142855,0.037578288100208766,2.1410677005666567
pooled,42,xgboost,cn7,fixed_0.5,0.4802944417785282,0.9559316188787074,0.011819160065553138,0.04811273433957178,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,606,0.4117647058823529,0.5384615384615384,38.35746606334841,0.47058823529411764,0.21621621621621623,15.402225755166933,0.6470588235294118,0.18032786885245902,12.845708775313405,0.8823529411764706,0.12295081967213115,8.758437801350048,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,xgboost,cn7,inner_f1,0.4802944417785282,0.9559316188787074,0.011819160065553138,0.04811273433957178,0.3050847457627119,0.21428571428571427,0.5294117647058824,0.32262833619273784,1161,33,8,9,0.47058823529411764,0.02763819095477387,1211,17,606,0.4117647058823529,0.5384615384615384,38.35746606334841,0.47058823529411764,0.21621621621621623,15.402225755166933,0.6470588235294118,0.18032786885245902,12.845708775313405,0.8823529411764706,0.12295081967213115,8.758437801350048,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,xgboost,rg3,fixed_0.5,0.03670119892071554,0.4101123595505618,0.02098895126977668,0.10962987179537949,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,591,0.04,0.08333333333333333,3.94,0.04,0.027777777777777776,1.3133333333333332,0.04,0.016666666666666666,0.788,0.04,0.008403361344537815,0.3973109243697479,0.08,0.008438818565400843,0.3989873417721519
pooled,42,xgboost,rg3,inner_f1,0.03670119892071554,0.4101123595505618,0.02098895126977668,0.10962987179537949,0.0,0.0,0.0,-0.012134287202379811,1149,8,25,0,1.0,0.006914433880726016,1182,25,591,0.04,0.08333333333333333,3.94,0.04,0.027777777777777776,1.3133333333333332,0.04,0.016666666666666666,0.788,0.04,0.008403361344537815,0.3973109243697479,0.08,0.008438818565400843,0.3989873417721519
pooled,42,xgboost_balanced,all,fixed_0.5,0.15537379076212834,0.7579044378278746,0.05139528717436227,0.18345561568118304,0.13978494623655913,0.09027777777777778,0.30952380952380953,0.14014301707067875,2220,131,29,13,0.6904761904761905,0.05572096980008507,2393,42,1197,0.19047619047619047,0.3333333333333333,18.99206349206349,0.19047619047619047,0.1111111111111111,6.330687830687831,0.30952380952380953,0.10833333333333334,6.172420634920635,0.3333333333333333,0.058333333333333334,3.3236111111111115,0.5,0.04384133611691023,2.4979123173277666
pooled,42,xgboost_balanced,all,inner_f1,0.15537379076212834,0.7579044378278746,0.05139528717436227,0.18345561568118304,0.15217391304347827,0.14,0.16666666666666666,0.13622134440139802,2308,43,35,7,0.8333333333333334,0.018290089323692044,2393,42,1197,0.19047619047619047,0.3333333333333333,18.99206349206349,0.19047619047619047,0.1111111111111111,6.330687830687831,0.30952380952380953,0.10833333333333334,6.172420634920635,0.3333333333333333,0.058333333333333334,3.3236111111111115,0.5,0.04384133611691023,2.4979123173277666
pooled,42,xgboost_balanced,cn7,fixed_0.5,0.37293046728708273,0.9450438466844023,0.03320287610257189,0.11146127210172464,0.24719101123595505,0.1527777777777778,0.6470588235294118,0.2964988042974337,1133,61,6,11,0.35294117647058826,0.05108877721943048,1211,17,606,0.47058823529411764,0.6153846153846154,43.83710407239819,0.47058823529411764,0.21621621621621623,15.402225755166933,0.5882352941176471,0.16393442622950818,11.67791706846673,0.8235294117647058,0.11475409836065574,8.174541947926711,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,xgboost_balanced,cn7,inner_f1,0.37293046728708273,0.9450438466844023,0.03320287610257189,0.11146127210172464,0.358974358974359,0.3181818181818182,0.4117647058823529,0.3516551216999532,1179,15,10,7,0.5882352941176471,0.01256281407035176,1211,17,606,0.47058823529411764,0.6153846153846154,43.83710407239819,0.47058823529411764,0.21621621621621623,15.402225755166933,0.5882352941176471,0.16393442622950818,11.67791706846673,0.8235294117647058,0.11475409836065574,8.174541947926711,0.9411764705882353,0.06584362139917696,4.690389736141371
pooled,42,xgboost_balanced,rg3,fixed_0.5,0.023663661809284135,0.5014520311149524,0.07003404335705107,0.257216317944063,0.041237113402061855,0.027777777777777776,0.08,0.011730450266130456,1087,70,23,2,0.92,0.06050129645635264,1182,25,591,0.0,0.0,0.0,0.08,0.05555555555555555,2.6266666666666665,0.08,0.03333333333333333,1.576,0.08,0.01680672268907563,0.7946218487394958,0.2,0.02109704641350211,0.9974683544303797
pooled,42,xgboost_balanced,rg3,inner_f1,0.023663661809284135,0.5014520311149524,0.07003404335705107,0.257216317944063,0.0,0.0,0.0,-0.022897044918495257,1129,28,25,0,1.0,0.024200518582541054,1182,25,591,0.0,0.0,0.0,0.08,0.05555555555555555,2.6266666666666665,0.08,0.03333333333333333,1.576,0.08,0.01680672268907563,0.7946218487394958,0.2,0.02109704641350211,0.9974683544303797
pooled,1729,dummy_prior,all,fixed_0.5,0.01635972918063457,0.45167203419011154,0.017258766182701158,0.08878761969670941,0.0,0.0,0.0,0.0,2351,0,42,0,1.0,0.0,2393,42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.008333333333333333,0.47480158730158734,0.14285714285714285,0.012526096033402923,0.713689233522219
pooled,1729,dummy_prior,all,inner_f1,0.01635972918063457,0.45167203419011154,0.017258766182701158,0.08878761969670941,0.0,0.0,0.0,0.0,2351,0,42,0,1.0,0.0,2393,42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.008333333333333333,0.47480158730158734,0.14285714285714285,0.012526096033402923,0.713689233522219
pooled,1729,dummy_prior,cn7,fixed_0.5,0.013070355295404925,0.45056163168785096,0.013866627474249788,0.07456674177176054,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.00819672131147541,0.5838958534233366,0.11764705882352941,0.00823045267489712,0.5862987170176713
pooled,1729,dummy_prior,cn7,inner_f1,0.013070355295404925,0.45056163168785096,0.013866627474249788,0.07456674177176054,0.0,0.0,0.0,0.0,1194,0,17,0,1.0,0.0,1211,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.00819672131147541,0.5838958534233366,0.11764705882352941,0.00823045267489712,0.5862987170176713
pooled,1729,dummy_prior,rg3,fixed_0.5,0.01972927241962775,0.4523249783923941,0.020734129952527384,0.1033574024100031,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.008403361344537815,0.3973109243697479,0.16,0.016877637130801686,0.7979746835443038
pooled,1729,dummy_prior,rg3,inner_f1,0.01972927241962775,0.4523249783923941,0.020734129952527384,0.1033574024100031,0.0,0.0,0.0,0.0,1157,0,25,0,1.0,0.0,1182,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.008403361344537815,0.3973109243697479,0.16,0.016877637130801686,0.7979746835443038
pooled,1729,logistic,all,fixed_0.5,0.19819506230351794,0.7321605800976283,0.014991980919553963,0.0775807179561299,0.25,1.0,0.14285714285714285,0.37510347286714535,2351,0,36,6,0.8571428571428571,0.0,2393,42,1197,0.16666666666666666,0.2916666666666667,16.618055555555557,0.23809523809523808,0.1388888888888889,7.913359788359789,0.2857142857142857,0.1,5.697619047619048,0.30952380952380953,0.05416666666666667,3.0862103174603175,0.5,0.04384133611691023,2.4979123173277666
